timestamp_utc,event_type,severity,metric,value,change_value,baseline,note
2025-10-15T12:11:29.751531+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,78.97,24.439999999999998,54.53,Sudden seller dominance surge
2025-10-15T12:11:29.751531+00:00,volume_anomaly,moderate,volume_total,3028.48272043308,2.7987418383275187,1446.434807822652,Volume 2.80σ from mean
2025-10-15T12:50:33.218378+00:00,buyer_surge,high,consolidated_buyers_pct_notional,88.74,32.029999999999994,56.71,Sudden buyer dominance surge
2025-10-15T13:19:24.297598+00:00,volume_anomaly,moderate,volume_total,1751.6174359326403,2.8285080262639783,3072.6852081312077,Volume 2.83σ from mean
2025-10-15T13:44:03.871870+00:00,volume_anomaly,moderate,volume_total,1252.22866149324,2.5147557665306888,1905.611881974377,Volume 2.51σ from mean
2025-10-15T13:54:20.637387+00:00,volume_anomaly,moderate,volume_total,6465.45314086512,2.732217811834817,2563.3810956196103,Volume 2.73σ from mean
2025-10-15T14:06:40.548532+00:00,seller_surge,high,consolidated_sellers_pct_notional,72.27,35.669999999999995,36.6,Sudden seller dominance surge
2025-10-15T14:35:26.553126+00:00,volume_anomaly,moderate,volume_total,7435.91309507117,2.8226024529560507,2589.5571125151428,Volume 2.82σ from mean
2025-10-15T16:49:17.719168+00:00,buyer_surge,high,consolidated_buyers_pct_notional,72.96,36.879999999999995,36.08,Sudden buyer dominance surge
2025-10-15T17:34:35.553349+00:00,volume_anomaly,moderate,volume_total,2131.90406433148,2.7794641757489353,1573.6617494165869,Volume 2.78σ from mean
2025-10-15T18:24:04.368760+00:00,volume_anomaly,moderate,volume_total,1348.6171652036,2.7222886829501696,3152.4876751124384,Volume 2.72σ from mean
2025-10-15T18:36:26.787949+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,84.11,22.490000000000002,61.62,Sudden seller dominance surge
2025-10-15T18:54:59.928072+00:00,buyer_surge,high,consolidated_buyers_pct_notional,71.4,43.42,27.98,Sudden buyer dominance surge
2025-10-15T18:54:59.928072+00:00,volume_anomaly,moderate,volume_total,6543.204735991311,2.8430175880867843,2580.216824680069,Volume 2.84σ from mean
2025-10-15T19:36:11.443989+00:00,volume_anomaly,moderate,volume_total,15943.099531573975,2.7012137621464447,6922.165347746088,Volume 2.70σ from mean
2025-10-15T21:42:15.582158+00:00,buyer_surge,moderate,consolidated_buyers_pct_notional,75.07,21.96999999999999,53.1,Sudden buyer dominance surge
2025-10-15T21:42:15.582158+00:00,volume_anomaly,moderate,volume_total,2147.5969543148303,2.6934309972073973,1323.530542076748,Volume 2.69σ from mean
2025-10-16T09:17:28.657952+00:00,buyer_surge,high,consolidated_buyers_pct_notional,84.03,36.160000000000004,47.87,Sudden buyer dominance surge
2025-10-16T09:17:28.657952+00:00,price_surge,moderate,price_usd,0.01601024,5.340298014486855,0.01519859,Price changed 5.34%
2025-10-16T10:06:55.758639+00:00,volume_anomaly,moderate,volume_total,2219.79417865274,2.53424885865486,1647.7904112850479,Volume 2.53σ from mean
2025-10-16T10:13:06.128023+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,75.64,20.9,54.74,Sudden seller dominance surge
2025-10-16T10:13:06.128023+00:00,volume_anomaly,moderate,volume_total,4111.362783825741,2.6577907086093586,1999.539633464027,Volume 2.66σ from mean
2025-10-16T10:41:55.776315+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,87.16,22.169999999999987,64.99000000000001,Sudden seller dominance surge
2025-10-16T11:21:03.875419+00:00,seller_surge,high,consolidated_sellers_pct_notional,87.35,34.23,53.12,Sudden seller dominance surge
2025-10-16T11:21:03.875419+00:00,volume_anomaly,moderate,volume_total,13107.15421018271,2.7680981059363936,4023.401218124635,Volume 2.77σ from mean
2025-10-16T11:51:54.490633+00:00,seller_surge,high,consolidated_sellers_pct_notional,84.36,36.3,48.06,Sudden seller dominance surge
2025-10-16T11:51:54.490633+00:00,volume_anomaly,moderate,volume_total,6270.2107753091,2.8459539007768657,1975.6849495561892,Volume 2.85σ from mean
2025-10-16T12:26:52.154529+00:00,volume_anomaly,moderate,volume_total,3818.084516770011,2.6182408837186895,3004.3490348050605,Volume 2.62σ from mean
2025-10-16T12:47:27.418869+00:00,seller_surge,high,consolidated_sellers_pct_notional,82.7,39.53,43.17,Sudden seller dominance surge
2025-10-16T12:47:27.418869+00:00,volume_anomaly,moderate,volume_total,8379.848052522833,2.616526692736428,3349.1768122343055,Volume 2.62σ from mean
2025-10-16T13:18:18.340229+00:00,volume_anomaly,moderate,volume_total,15599.20495383321,2.5106559846473067,4796.869505614926,Volume 2.51σ from mean
2025-10-16T13:57:21.400467+00:00,seller_surge,high,consolidated_sellers_pct_notional,72.5,36.39,36.11,Sudden seller dominance surge
2025-10-16T14:28:11.741489+00:00,volume_anomaly,moderate,volume_total,30474.009604352912,2.6133978861795146,7366.866667088863,Volume 2.61σ from mean
2025-10-16T15:05:12.218023+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,80.7,23.400000000000006,57.3,Sudden seller dominance surge
2025-10-16T15:05:12.218023+00:00,volume_anomaly,moderate,volume_total,43873.17651943301,2.5730604256418133,13941.043916706118,Volume 2.57σ from mean
2025-10-16T16:33:41.551022+00:00,seller_surge,high,consolidated_sellers_pct_notional,80.71000000000001,32.95000000000001,47.76,Sudden seller dominance surge
2025-10-16T16:54:17.101641+00:00,volume_anomaly,moderate,volume_total,13353.34312377943,2.736654132570713,5369.312906522651,Volume 2.74σ from mean
